,Training Loss,Validation Loss,Micro F1,Macro F1,Class F1,epochs_since_improvement,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,best_epoch/Training Loss,best_epoch/Validation Loss,best_epoch/Micro F1,best_epoch/Macro F1,best_epoch/Class F1,config/num_epochs,config/batch_size,config/train_path,config/val_path,config/transforms/mean,config/transforms/std,config/lr,config/weight_decay,config/optimizer,config/Model,config/parameters/num_layers,config/parameters/hidden_size,config/parameters/use_gru,config/device,config/seed
20,3.249527965273176,0.522523045539856,0.6065075397491455,0.5460318326950073,"[0.8157894611358643, 0.6059964299201965, 0.2869757413864136, 0.5026280879974365, 0.5187692642211914]",1,1746445221,,,False,21,6bcd3500,2025-05-05_13-40-21,2.9289350509643555,62.78604054450989,4044441,birget.uib.no,129.177.13.75,62.78604054450989,21,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
21,3.171111992427281,0.4973527193069458,0.6890991926193237,0.6094443798065186,"[0.811951756477356, 0.6066439151763916, 0.27927926182746887, 0.7884516716003418, 0.5608953237533569]",2,1746445224,,,False,22,6bcd3500,2025-05-05_13-40-24,2.8942654132843018,65.68030595779419,4044441,birget.uib.no,129.177.13.75,65.68030595779419,22,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
22,3.072218724659511,0.5129424929618835,0.6939710974693298,0.6191273927688599,"[0.8323959112167358, 0.6118143796920776, 0.31081080436706543, 0.7965130805969238, 0.5441027879714966]",3,1746445227,,,False,23,6bcd3500,2025-05-05_13-40-27,2.9118282794952393,68.59213423728943,4044441,birget.uib.no,129.177.13.75,68.59213423728943,23,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
23,3.03787899017334,0.446968749165535,0.7145735621452332,0.6378549337387085,"[0.8730539083480835, 0.6288625001907349, 0.31075698137283325, 0.7855459451675415, 0.5910553932189941]",4,1746445229,,,False,24,6bcd3500,2025-05-05_13-40-29,2.952691078186035,71.54482531547546,4044441,birget.uib.no,129.177.13.75,71.54482531547546,24,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
24,2.959327323096139,0.49380435049533844,0.6240740418434143,0.562332272529602,"[0.8268839120864868, 0.5935363173484802, 0.31734317541122437, 0.6185005903244019, 0.4553971588611603]",5,1746445232,,,False,25,6bcd3500,2025-05-05_13-40-32,2.7566940784454346,74.3015193939209,4044441,birget.uib.no,129.177.13.75,74.3015193939209,25,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
25,2.964807919093541,0.44377194344997406,0.703923761844635,0.6020244359970093,"[0.824474036693573, 0.6148990392684937, 0.34999996423721313, 0.8197371363639832, 0.40101197361946106]",0,1746445235,,,False,26,6bcd3500,2025-05-05_13-40-35,2.7439165115356445,77.04543590545654,4044441,birget.uib.no,129.177.13.75,77.04543590545654,26,3.3446418898446217,0.4459875822067261,0.715496838092804,0.6087586879730225,"[0.8512850403785706, 0.583972156047821, 0.23369565606117249, 0.8309038281440735, 0.5439366698265076]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
26,2.9488064561571394,0.45206692814826965,0.7252907156944275,0.6434788107872009,"[0.8316441178321838, 0.6526514291763306, 0.3573487102985382, 0.8231925368309021, 0.5525574088096619]",1,1746445238,checkpoint_000012,True,False,27,6bcd3500,2025-05-05_13-40-38,2.9415395259857178,79.98697543144226,4044441,birget.uib.no,129.177.13.75,79.98697543144226,27,2.9488064561571394,0.45206692814826965,0.7252907156944275,0.6434788107872009,"[0.8316441178321838, 0.6526514291763306, 0.3573487102985382, 0.8231925368309021, 0.5525574088096619]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
27,2.8319216455732072,0.4543817788362503,0.7283053994178772,0.6476767063140869,"[0.8284449577331543, 0.6275882124900818, 0.343675434589386, 0.8309926986694336, 0.6076823472976685]",2,1746445241,checkpoint_000013,True,False,28,6bcd3500,2025-05-05_13-40-41,2.9231791496276855,82.91015458106995,4044441,birget.uib.no,129.177.13.75,82.91015458106995,28,2.8319216455732072,0.4543817788362503,0.7283053994178772,0.6476767063140869,"[0.8284449577331543, 0.6275882124900818, 0.343675434589386, 0.8309926986694336, 0.6076823472976685]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
28,2.861750398363386,0.4305519461631775,0.7251542806625366,0.6206928491592407,"[0.8404495120048523, 0.6534587144851685, 0.33249369263648987, 0.8395289778709412, 0.43753349781036377]",0,1746445244,,,False,29,6bcd3500,2025-05-05_13-40-44,2.7633056640625,85.67346024513245,4044441,birget.uib.no,129.177.13.75,85.67346024513245,29,2.8319216455732072,0.4543817788362503,0.7283053994178772,0.6476767063140869,"[0.8284449577331543, 0.6275882124900818, 0.343675434589386, 0.8309926986694336, 0.6076823472976685]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
29,2.7584758486066545,0.4239742159843445,0.7286892533302307,0.6547090411186218,"[0.8323504328727722, 0.6395664215087891, 0.3999999761581421, 0.8091989159584045, 0.5924295783042908]",0,1746445246,checkpoint_000014,True,False,30,6bcd3500,2025-05-05_13-40-47,2.860464334487915,88.53392457962036,4044441,birget.uib.no,129.177.13.75,88.53392457962036,30,2.7584758486066545,0.4239742159843445,0.7286892533302307,0.6547090411186218,"[0.8323504328727722, 0.6395664215087891, 0.3999999761581421, 0.8091989159584045, 0.5924295783042908]",100,128,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_train.pt,/Home/siv32/rfo034/master-thesis/data/ENST+MDB/enst+mdb_validation.pt,tensor([0.4206]),tensor([0.4561]),0.002081652219465664,0.0001768463530606226,<class 'torch.optim.adamw.AdamW'>,<class 'models.ADTOF_FrameRNN'>,3,288,False,cuda:0,1746444182
